"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Moldova","MDA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3399963378906","98.7699966430664","98.9499969482422","98.8899993896484","98.9199981689453","99.0699996948242","99.120002746582","99.2900009155273","99.3899993896484","99.4201812744141","99.4533538818359","99.4400024414062","99.4199981689453","99.5400009155273","99.5699996948242","99.5100021362305","99.5303649902344","",
"Madagascar","MDG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9483184814453","","","71.7350006103516","","","49.0800018310547","","","41.1929206848145","","","",
"Maldives","MDV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9300003051758","","","","","","","","41.0418739318848","","43.1777496337891","62.982349395752","","92.861572265625","","","","","",
"Middle East & North Africa","MEA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","34.3699989318848","","","","","","","","","","52.560001373291","","","","","","","","","","63.8600006103516","","64.4800033569336","","67.5199966430664","70.8899993896484","70.4400024414062","71.8499984741211","70.9800033569336","74.4000015258789","73.5299987792969","76.4016036987305","75.879997253418","78.1100006103516","77.0299987792969","79.2300033569336","79.2300033569336","81.4199981689453","80.5800018310547","83.2612609863281","82.120002746582","84.5522766113281","83.3099975585938","85.7091598510742","",
"Marshall Islands","MHL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4300003051758","","","","","","","","98.418830871582","","92.613395690918","","","",
"Middle income","MIC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5999984741211","","","","","","","","88.0714340209961","88.826789855957","89.888801574707","90.7169494628906","91.8374557495117","92.2767333984375","92.7706832885742","93.4173126220703","91.2897796630859","93.5555801391602","93.6399993896484","94.7772216796875","94.8307647705078","94.9431533813477","",
"Mali","MLI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","1.60000002384186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3099994659424","","6.81395816802979","11.6274261474609","14.6999998092651","12.8299999237061","19.5602016448975","15.6199998855591","17.4766998291016","13","","27.2641944885254","","",
"Malta","MLT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6399993896484","","","","","96.1800003051758","","96.6999969482422","","","97.8199996948242","98.0800018310547","98.2099990844727","98.4400024414062","98.4700012207031","98.8600006103516","98.9300003051758","98.8950958251953","98.9300003051758","98.6512451171875","98.9700012207031","99.2930068969727","99.1008529663086","","",
"Myanmar","MMR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8758773803711","54.6453094482422","70.8153915405273","71.5102844238281","63.4700012207031","87.4674682617188","","","","",
"Middle East & North Africa (excluding high income)","MNA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1800003051758","","","","","","","","97.4899978637695","100","100","97.2458648681641","97.6928939819336","97.379035949707","97.7878723144531","98.1055450439453","98.3271179199219","98.5769195556641","95.0364303588867","93.7378616333008","","",
"Mongolia","MNG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4599990844727","","","","","","","","","","95.4899978637695","","","96.9898071289062","96.5514068603516","97.0015487670898","97.2771530151367","96.9033126831055","87.5808029174805","97.4604949951172","91.0299987792969","96.278076171875","96.2594146728516","97.5942153930664","",
"Northern Mariana Islands","MNP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7700004577637","","20.0300006866455","","","","35.6100006103516","","","","","42.1300010681152","","32.0928802490234","","",
"Mauritania","MRT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3783111572266","30.4699993133545","","32.2449607849121","","59.5608139038086","","21.0137996673584","","","","","",
"Mauritius","MUS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","31.4699993133545","","","","","","","","","","","","","","","","","","39.0999984741211","","","","","","","","","","49.1699981689453","","","","","","","","","","92.9589309692383","66.9800033569336","93.202018737793","93.5517959594727","94.2449722290039","94.7435531616211","94.8660507202148","94.8832550048828","94.900993347168","95.1920013427734","98.8074417114258","95.3714370727539","97.0994567871094","","",
"Malawi","MWI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","7.32999992370605","","","","","","","","","","13.210000038147","","","","","","","","","","","19.7999992370605","","","","","","","","","","","","","72.0563201904297","","32.5197639465332","","47.284351348877","","79.5891494750977","","","46.8388786315918","","","","",
"Malaysia","MYS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","42.3600006103516","","","","","","","","","","","","","","","","70.3099975585938","","","","84.7699966430664","","","","","82.3600006103516","","","","90.5999984741211","91.2200012207031","","","","","","93.9400024414062","96.676025390625","96.5948104858398","94.370002746582","97.0555877685547","96.6997680664062","94.7900009155273","","",
"North America","NAC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2900009155273","","","","","","","","","","50.0299987792969","","","","","","","","","81.9678344726562","","65.4619979858398","63.5514221191406","67.5190811157227","","79.5960235595703","","","","","","","","",
"New Caledonia","NCL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2692413330078","","","","","90.2999725341797","","","100","","",
"Niger","NER","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6299610137939","13.8699998855591","","14.877646446228","","","15.7630109786987","12.5607004165649","16.6884860992432","","","17.5114326477051","","",
"Nigeria","NGA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5299987792969","","","","","","","","","","63.2583618164062","","61.5919418334961","65.0578384399414","","65.3177337646484","87.0976104736328","","",
"Nicaragua","NIC","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4000015258789","","","","46.0999984741211","","","","51.0499992370605","","","54.938102722168","","57.4700012207031","","","","","","","84.9883728027344","","","",
"Netherlands","NLD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2399978637695","98.2699966430664","","98.5899963378906","98.3199996948242","98.2399978637695","98.3000030517578","98.3199996948242","98.4000015258789","98.4700012207031","98.4300003051758","98.4499969482422","98.5100021362305","98.0064239501953","98.5100021362305","97.7570343017578","98.5599975585938","98.2358627319336","98.5481567382812","","",
"Norway","NOR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","99.4199981689453","","","","","98.1999969482422","","","","","98.1500015258789","","","","","","","","","","99.8000030517578","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9310302734375","99.9536590576172","99.6500015258789","99.6699981689453","99.6699981689453","99.6900024414062","99.449821472168","99.7099990844727","99.1379623413086","91.4885406494141","97.7384033203125","","",
"Nepal","NPL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.9300003051758","","","","","","","","","","41.2200012207031","","","","","39.0746917724609","51.2238502502441","","44.3639488220215","","46.3495292663574","","","",
"Nauru","NRU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.505859375","","","","","","","","94.1545333862305","","","",
"New Zealand","NZL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.249137878418","91.8097839355469","91.63623046875","91.6605987548828","92.0514144897461","81.5388946533203","81.9027709960938","","","","",
"OECD members","OED","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8199996948242","","","","","66.370002746582","","64.4400024414062","","","","","83.8899993896484","","94.4772491455078","94.4772415161133","94.4772186279297","","76.1245040893555","98.4400024414062","","",
"Other small states","OSS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","16.3999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2999992370605","45.9300003051758","","45.5099983215332","44.9599990844727","46.2400016784668","48.5499992370605","47.689998626709","48.5400009155273","49.810001373291","47.7790756225586","95.8576202392578","48.8300018310547","38.9700012207031","49.5499992370605","","50.4628562927246","","","",
"Panama","PAN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","54.6599998474121","","","","","","","","","","66.7099990844727","","","","","","","","","","81.2799987792969","78.0100021362305","79.120002746582","79.7200012207031","80.379997253418","80.9100036621094","81.6600036621094","81.9300003051758","83.0400009155273","82.9400024414062","82.629997253418","83.1699981689453","83.9927062988281","84.4899978637695","84.9400024414062","85.5500030517578","86.1800003051758","86.3899993896484","86.4300003051758","87.5","91.8720397949219","88.6600036621094","88.5","88.6054763793945","",
"Peru","PER","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","34","","","","","","","","","50.6500015258789","","","","","","","","","","","","","","","","","","","56.9500007629395","58.1300010681152","60.0999984741211","57.8499984741211","60.6699981689453","61","62.8400001525879","65.2600021362305","65.5199966430664","65.6900024414062","65.9800033569336","66.0800018310547","67.5800018310547","67.620002746582","68.5500030517578","69.879997253418","69.9599990844727","70.3499984741211","70.9899978637695","71.9100036621094","73.3899993896484","73.4000015258789","74.8899993896484","85.7095413208008","",
"Philippines","PHL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","41.8400001525879","","","","","49.9700012207031","","","","","56.9599990844727","","","","","","","","","","","","","","","","","","","","80.1500015258789","","","","81.7399978637695","","","","","","82.0599975585938","","","84.1600036621094","","","","84.0400009155273","","82.3899993896484","85.4100036621094","85.7820281982422","85.706413269043","","",
"Palau","PLW","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5999984741211","98.7313919067383","","","","","","96.0606079101562","","","","",
"Papua New Guinea","PNG","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.226318359375","","","","62.5566062927246","","",
"Poland","POL","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","69.3000030517578","","","","","","","","84.5","","","","","","","","","","92.9100036621094","","","","","","","","","","","","","","96.9400024414062","","","","","","98.5800018310547","98.6500015258789","98.4800033569336","98.5800018310547","98.7399978637695","98.8199996948242","98.870002746582","98.362060546875","99.1999969482422","98.49462890625","98.5823135375977","98.6477279663086","99.2799987792969","98.3763198852539","98.4683303833008","99.6761474609375","",
"Pre-demographic dividend","PRE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","62.2400016784668","","","","","","","","","","74.1999969482422","","","","","","","","","","","","","","","","","","","","89.0299987792969","","","","","","","","","","","","88.8399963378906","","","","","91.3899993896484","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4281387329102","95.7397689819336","96.0725631713867","96.2655029296875","96.5232849121094","96.5802612304688","96.7117233276367","96.7661743164062","96.9526138305664","97.0582046508789","97.1387786865234","97.2863693237305","97.459587097168","","",
"Portugal","PRT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","38.439998626709","","","","","","","","","","","14.0299997329712","","","","","","","","","","22.4300003051758","","","","","","","77.1399993896484","77.2600021362305","78.5599975585938","79.370002746582","80.4700012207031","81.5400009155273","83.3899993896484","84.2200012207031","84.9899978637695","85.5500030517578","86.2799987792969","87.4100036621094","87.9300003051758","87.5899963378906","88.5","89.2799987792969","89.9499969482422","90.5400009155273","91.120002746582","91.7399978637695","91.5400009155273","92.8300018310547","93.9000015258789","95.6820297241211","95.7251892089844","95.8420715332031","",
"Paraguay","PRY","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","22.6599998474121","","","","","","","","","","34.8300018310547","","","","","","","","","","48.0400009155273","","","","","","","","","56.5099983215332","58.2000007629395","60.6300010681152","61.2599983215332","64.4800033569336","64.5299987792969","66.120002746582","67.75","69.2799987792969","69.2799987792969","71.1600036621094","70.9899978637695","74.0899963378906","74.5800018310547","75.9599990844727","74.4700012207031","75.3399963378906","75.5699996948242","76.2799987792969","77.3899993896484","78.4000015258789","80.4199981689453","","",
"West Bank and Gaza","PSE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1900024414062","","87.5199966430664","88.1999969482422","88.5899963378906","89.5599975585938","90.0899963378906","90.8499984741211","91.9899978637695","92.5899963378906","92.6900024414062","93.25","93.6100006103516","93.8300018310547","94.5800018310547","93.7597122192383","95.3399963378906","91.2772979736328","95.879997253418","","",
"Pacific island small states","PSS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4499969482422","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2000007629395","","","74.1600036621094","77.5999984741211","75.5199966430664","72.9599990844727","71.0100021362305","75.0400009155273","83.6399993896484","84.2300033569336","86.4408340454102","87.0299987792969","87.7699966430664","89.1228942871094","89.4788970947266","90.247428894043","90.4158096313477","90.4700012207031","","",
"Romania","ROU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3499984741211","","","","","97.7200012207031","97.8300018310547","98.0299987792969","98.1600036621094","98.4100036621094","98.5400009155273","98.6500015258789","98.5800018310547","98.6399993896484","98.6999969482422","98.7900009155273","98.8042221069336","98.7399978637695","98.6900024414062","98.870002746582","98.9499969482422","","",
"Russian Federation","RUS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6900024414062","","","","","","","","99.379997253418","100","100","100","100","100","100","100","100","100","100","99.8199996948242","100","100","",
"Rwanda","RWA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","6.21000003814697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0799999237061","","32.689998626709","35.3553695678711","","80.3300170898438","35.9900016784668","81.6438217163086","42.2524108886719","82.5280532836914","43.8699989318848","83.3906173706055","",
"South Asia","SAS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5499992370605","","","","64.2099990844727","","","","","","","","","81.3199996948242","","","","81.0899963378906","","","88.5800018310547","86.5743408203125","89.2714920043945","92.4906845092773","",
"Sudan","SDN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5988426208496","","","","","","","","","","","31.9614372253418","","",
"Senegal","SEN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8500003814697","","","","","21.7800006866455","","27.3500003814697","","18.3178901672363","20.5261898040771","21.9200000762939","22.3186893463135","21.3910503387451","","","35.6285171508789","","",
"Singapore","SGP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","55.1800003051758","","","","","","","","","","64.7399978637695","","","","","74.5699996948242","","","","","","","","","","82.3600006103516","77.8199996948242","78.1100006103516","79.2300033569336","79.1800003051758","83.6100006103516","83.6900024414062","84.4000015258789","85.0800018310547","85.1699981689453","86.6999969482422","86.1100006103516","86.0199966430664","87.9100036621094","88.5100021362305","88.8499984741211","90.2300033569336","89.7399978637695","78.7653198242188","",
"Solomon Islands","SLB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2779846191406","","","","","","","","","","","",
"Sierra Leone","SLE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9899997711182","","","","","","","","","","98.6294860839844","","","32.0777015686035","32.6126976013184","33.5340690612793","","","","","",
"El Salvador","SLV","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0200004577637","47.8400001525879","49.2200012207031","51","50.4700012207031","51.060001373291","52.1500015258789","52.9900016784668","51.7999992370605","52.6300010681152","53.0299987792969","53.9799995422363","55.4599990844727","56.4099998474121","57.2099990844727","58.4099998474121","58.6500015258789","58.5499992370605","60.6300010681152","61.5499992370605","61.9300003051758","62.3499984741211","63.810001373291","64.5400009155273","",
"San Marino","SMR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5999984741211","","98.5599975585938","","98.9000015258789","","",
"Somalia","SOM","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","","",
"Serbia","SRB","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8300018310547","","","","","","","","85.5854644775391","95.879997253418","87.1952667236328","95.1800003051758","93.6800003051758","96.9899978637695","97.4400024414062","97.6900024414062","97.9244537353516","98.5299987792969","98.3207550048828","98.6239166259766","98.7672729492188","98.741943359375","",
"Sub-Saharan Africa (excluding high income)","SSA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0299987792969","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","25.4500007629395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0199966430664","","","","","81.1439208984375","","","","","","","",
"Suriname","SUR","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4599990844727","","","","","","","","90.379997253418","","","","73.0111083984375","","73.8043518066406","","","","","","",
"Slovak Republic","SVK","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6399993896484","","","","","","","","","99.7023315429688","99.870002746582","99.7399978637695","99.75","99.7799987792969","99.8199996948242","99.8099975585938","99.7900009155273","99.7399978637695","99.7600021362305","99.7848281860352","99.7926025390625","99.8181533813477","","",
"Slovenia","SVN","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5499992370605","","","","","","","","","","","","","","99.1900024414062","99.1100006103516","98.9800033569336","98.9400024414062","99.129997253418","99.1100006103516","99.4400024414062","99.7099990844727","99.870002746582","99.8251571655273","99.818000793457","99.8099975585938","99.7799987792969","99.7846908569336","99.8000030517578","99.8002243041992","99.7133712768555","99.7099380493164","","",
"Sweden","SWE","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9993362426758","99.9958953857422","99.9975814819336","","",
